customer_id,full_name,gender,age,city,state,occupation,annual_income,joining_date,risk_category
291,Samar Dhar,Female,23,Gurgaon,Gujarat,Data Analyst,241172,13-05-2025,Low
292,Aayush Subramaniam,Male,33,New Delhi,Odisha,Sales Executive,1706396,01-10-2016,Medium
293,Saumya Rai,Male,23,Kochi,Maharashtra,Data Analyst,573639,04-01-2024,Low
294,Ubika Rajan,Male,70,Ludhiana,Gujarat,Farmer,1022302,05-12-2023,Medium
295,Inaya Patla,Female,35,Bharatpur,Sikkim,Farmer,600535,23-07-2020,Low
296,Yashasvi Mukherjee,Male,29,Gorakhpur,Punjab,Sales Executive,315980,06-05-2017,Low
297,Baljiwan Chhabra,Female,55,Bikaner,Jharkhand,Lawyer,1031800,03-11-2018,Low
298,Simon Chaudhuri,Female,45,Vasai-Virar,Maharashtra,Farmer,2349983,10-02-2023,Low
299,Ansh Nanda,Female,54,Ballia,Bihar,Doctor,1515956,02-01-2020,High
300,Raghav Varkey,Female,69,Tirunelveli,Goa,Teacher,971550,15-06-2018,Medium
301,Anay Brahmbhatt,Female,48,Sambhal,Tamil Nadu,Teacher,623476,16-11-2021,Medium
302,Tarak Atwal,Male,45,Bareilly,Punjab,Data Analyst,2190703,12-09-2017,Low
303,Kai Chahal,Male,52,Bangalore,Madhya Pradesh,Lawyer,1347751,21-02-2019,Medium
304,Januja Bala,Female,19,Secunderabad,Haryana,Teacher,1999133,12-08-2022,Low
305,Rudra Shanker,Female,55,Delhi,Andhra Pradesh,Student,2369811,18-06-2018,Low
306,Manya Raja,Female,52,Chittoor,Uttar Pradesh,Lawyer,1024845,23-08-2016,Medium
307,Upma Dasgupta,Male,18,Chittoor,Uttarakhand,Software Engineer,1829361,30-09-2021,Low
308,Bishakha Sathe,Female,67,Chittoor,Kerala,Student,2298427,11-01-2017,Low
309,Jatin Kapur,Female,19,Shimoga,Tamil Nadu,Software Engineer,2074790,07-12-2022,Low
310,Yachana Mander,Female,53,Raebareli,Odisha,Data Analyst,2178525,04-01-2021,Low
311,Saksham Venkatesh,Female,52,Saharanpur,Madhya Pradesh,Student,740504,26-07-2025,Low
312,Jacob Srinivasan,Male,25,Faridabad,Tripura,Farmer,554502,12-06-2021,Low
313,Ekantika Sachar,Female,23,Phagwara,Uttarakhand,Lawyer,768182,29-09-2018,Low
314,Netra Dyal,Female,30,Begusarai,Jharkhand,Lawyer,1593886,20-08-2018,Low
315,Jagrati Loyal,Female,57,Mahbubnagar,Maharashtra,Doctor,1957017,31-12-2016,Medium
316,Gaurang Badami,Male,50,Avadi,Kerala,Data Analyst,1623114,15-06-2019,Medium
317,Hredhaan Sodhi,Female,68,Khammam,Madhya Pradesh,Lawyer,996645,26-03-2024,High
318,Mitesh Dey,Female,33,Rourkela,Odisha,Business,2272129,10-11-2025,Low
319,Hema Handa,Male,55,Cuttack,Tripura,Data Analyst,942438,01-02-2020,Medium
320,Ekantika Baral,Female,66,Gangtok,Manipur,Lawyer,914584,15-08-2019,Low
321,Krisha Srinivas,Female,50,Kollam,Uttar Pradesh,Business,1241645,31-05-2021,Low
322,Wakeeta Bhagat,Female,31,Akola,Chhattisgarh,Software Engineer,746264,27-05-2026,Low
323,Jeevika Pradhan,Female,32,Jammu,West Bengal,Accountant,2483462,17-11-2016,Low
324,Anmol Kumar,Male,51,Panihati,Kerala,Student,2165514,06-01-2023,Low
325,Warhi Mishra,Female,46,Guwahati,Jharkhand,Doctor,1203537,26-08-2018,Low
326,Vritti Mahal,Male,43,Raichur,Nagaland,Student,1882615,16-06-2018,Low
327,Udyati Pal,Female,19,Burhanpur,Bihar,Student,980338,18-05-2018,Low
328,Oni Thaker,Female,49,Tezpur,Mizoram,Business,1806399,09-10-2018,Low
329,Samarth Halder,Female,48,Loni,Maharashtra,Farmer,576248,16-09-2017,Low
330,Tamanna Prashad,Female,70,Madanapalle,Assam,Teacher,2277011,26-04-2026,Low
331,Kabir Dewan,Female,38,Phusro,Bihar,Lawyer,1899505,28-09-2017,Low
332,Gautami Tak,Male,50,Sasaram,Karnataka,Software Engineer,371831,16-11-2025,Low
333,Azaan Sarna,Female,66,Karawal Nagar,Gujarat,Sales Executive,2074608,20-06-2022,High
334,Varenya Zacharia,Female,57,Pimpri-Chinchwad,Haryana,Software Engineer,637604,29-07-2018,Medium
335,Gunbir Borra,Male,35,South Dumdum,Sikkim,Teacher,1721588,17-07-2022,Low
336,Sudiksha Srivastava,Female,23,Rourkela,Haryana,Farmer,885042,06-08-2022,High
337,Aadi Varma,Female,58,Buxar,Assam,Business,1394877,19-02-2022,Low
338,Damyanti Taneja,Female,35,Berhampore,Andhra Pradesh,Teacher,1894095,03-04-2022,Medium
339,Meghana Bhardwaj,Male,20,Nellore,Tripura,Lawyer,2042664,16-04-2026,Low
340,Jeremiah Banerjee,Female,69,Proddatur,Uttar Pradesh,Business,283786,04-06-2018,High
341,Christopher Kohli,Male,54,Sambhal,Uttar Pradesh,Sales Executive,1615472,24-11-2022,Low
342,Sara Bedi,Female,51,Bidhannagar,Madhya Pradesh,Farmer,1777319,26-12-2017,Low
343,Aryan Tailor,Male,53,Bhiwani,Uttar Pradesh,Data Analyst,2374068,13-03-2020,Low
344,Vivaan Mistry,Male,18,Mau,Sikkim,Sales Executive,475125,01-04-2020,Low
345,Timothy Aurora,Female,33,Sagar,Meghalaya,Teacher,347181,28-06-2019,Medium
346,Lila Goswami,Female,19,Chandigarh,West Bengal,Data Analyst,1459808,21-07-2021,Low
347,Varsha Anne,Male,65,Tirupati,Odisha,Lawyer,931673,16-09-2019,Medium
348,Girish Koshy,Female,32,Bhusawal,Uttarakhand,Business,2297852,30-05-2024,Low
349,Wahab Krish,Male,28,Kumbakonam,Kerala,Student,1833704,26-05-2024,Low
350,Hema Dua,Female,62,Fatehpur,Jharkhand,Teacher,1383072,11-02-2023,Low
351,Mekhala Dey,Male,66,Bijapur,Odisha,Teacher,398324,30-05-2019,Low
352,Charvi Sankar,Male,29,Moradabad,Mizoram,Business,395724,16-04-2026,Low
353,Manan Rout,Male,26,Tirunelveli,Meghalaya,Software Engineer,526524,30-07-2020,Low
354,Dhriti Dewan,Male,51,Lucknow,Punjab,Lawyer,2217397,03-04-2022,Medium
355,Ronith Garg,Female,21,Madurai,Tamil Nadu,Accountant,1324378,27-06-2020,Low
356,Warda Swamy,Female,62,Tenali,Odisha,Business,842651,11-11-2023,Low
357,Tara Devi,Male,51,Kolhapur,Maharashtra,Sales Executive,2309763,18-12-2017,High
358,Girindra Joshi,Female,29,Varanasi,Gujarat,Farmer,595138,17-02-2026,High
359,Hardik Bhattacharyya,Male,43,Panipat,Assam,Student,2315539,19-01-2022,Low
360,Vivaan Mitra,Female,61,Bhiwani,Bihar,Farmer,325753,21-10-2017,Low
361,Naksh Ravi,Male,56,Navi Mumbai,Chhattisgarh,Teacher,655084,20-04-2023,Low
362,Balveer Pandya,Female,21,Shimla,Tamil Nadu,Student,539716,20-08-2025,High
363,Pallavi Dutta,Female,41,Guntur,Tripura,Teacher,1045215,31-08-2020,Low
364,Kevin Din,Male,70,Jodhpur,West Bengal,Lawyer,1232931,23-08-2022,Low
365,Pushti Chada,Male,55,Jodhpur,Bihar,Sales Executive,526257,09-08-2017,Medium
366,Teerth Borde,Male,22,Amravati,Uttarakhand,Doctor,1993744,03-11-2017,Low
367,Madhav Yogi,Male,56,Vijayawada,Karnataka,Business,1521569,06-11-2017,Low
368,Ishani Chandran,Male,30,Varanasi,Sikkim,Lawyer,1166806,02-02-2024,Low
369,Deepa Ganesan,Female,60,Nagpur,Manipur,Farmer,552120,12-08-2022,Low
370,Ganga Parsa,Male,30,Mira-Bhayandar,Chhattisgarh,Doctor,716647,06-08-2018,Low
371,Dev Gala,Male,64,Tadipatri,Madhya Pradesh,Lawyer,1888529,18-07-2017,Low
372,Udant Ramaswamy,Female,68,Rajkot,Tripura,Software Engineer,697314,29-01-2017,Low
373,Aarush Agrawal,Male,23,Dibrugarh,Bihar,Data Analyst,1881024,28-06-2022,Low
374,Harrison Yadav,Female,52,Motihari,Assam,Software Engineer,642929,24-12-2019,High
375,Adya Radhakrishnan,Male,24,Orai,Uttar Pradesh,Business,538906,20-03-2020,Low
376,Ayaan Srinivasan,Female,36,Dhule,Telangana,Student,1546660,20-09-2020,Medium
377,Diya Datta,Male,40,Bihar Sharif,Jharkhand,Software Engineer,757068,08-02-2019,Low
378,Damyanti Rana,Male,27,Silchar,Chhattisgarh,Farmer,1227307,20-01-2020,Low
379,Zinal Kalla,Female,47,Tiruppur,Tripura,Farmer,1610925,13-01-2023,Medium
380,Tamanna Tara,Male,22,Bally,Assam,Software Engineer,1820398,09-02-2023,Medium
381,Om Sundaram,Male,43,Bellary,Nagaland,Sales Executive,2024548,29-10-2022,Low
382,Faris Thaker,Female,34,Bulandshahr,Himachal Pradesh,Software Engineer,1971778,23-01-2021,Low
383,Nathan Chacko,Female,70,Bidhannagar,Kerala,Lawyer,1241408,02-10-2022,Low
384,Darika Kohli,Male,29,Chandigarh,Sikkim,Data Analyst,1279157,05-04-2018,High
385,Girik Gulati,Female,51,Siliguri,Telangana,Sales Executive,1079200,26-02-2018,Low
386,Veda Dixit,Female,27,Sangli-Miraj & Kupwad,Arunachal Pradesh,Software Engineer,1236428,03-10-2022,Low
387,Umang Mody,Female,35,Bhimavaram,Uttar Pradesh,Accountant,1273662,31-01-2020,Low
388,Widisha Agate,Male,67,Deoghar,Telangana,Accountant,253308,10-10-2025,Medium
389,Ojas Natt,Female,20,Ozhukarai,Sikkim,Student,1733262,01-10-2018,Medium
390,Leela Mody,Male,47,Vellore,Meghalaya,Lawyer,2014245,24-09-2025,Medium
391,Gavin Mannan,Male,46,Phagwara,Tamil Nadu,Student,1866218,05-02-2025,Low
392,Sathvik Nanda,Male,51,Guntur,Telangana,Doctor,632578,30-10-2020,Low
393,Arya Chhabra,Female,59,Bathinda,Maharashtra,Farmer,212689,04-05-2025,Low
394,Ati Bhagat,Male,53,Moradabad,Himachal Pradesh,Lawyer,749808,01-09-2016,Low
395,Lavanya Mohanty,Female,54,Hosur,Assam,Lawyer,1792481,05-04-2017,Low
396,Zayan Baral,Male,34,Gopalpur,Rajasthan,Business,1406924,17-09-2019,Low
397,Warda Varkey,Female,19,Sasaram,Madhya Pradesh,Data Analyst,971891,26-12-2024,Low
398,Barkha Dewan,Female,52,Kalyan-Dombivli,Uttar Pradesh,Farmer,2260739,30-01-2022,Low
399,Abha Dey,Female,50,Hajipur,Haryana,Student,1856638,26-12-2019,Low
400,Qasim Mitra,Male,34,Rajkot,Telangana,Lawyer,2359415,03-12-2022,Low
401,Charan Chandra,Female,51,Sambalpur,Maharashtra,Doctor,741526,09-05-2024,Low
402,Faqid Kant,Male,45,Raiganj,Bihar,Teacher,574266,16-11-2021,Low
403,Fiyaz Kale,Female,47,Etawah,Uttarakhand,Lawyer,1320730,25-06-2020,High
404,Aahana Suresh,Male,24,Katihar,Uttar Pradesh,Sales Executive,1196418,27-09-2019,Low
405,Simon Raju,Female,31,Saharsa,Tripura,Data Analyst,361458,16-12-2019,Low
406,Tarak Gulati,Female,44,Berhampore,Uttarakhand,Sales Executive,1904920,29-10-2020,Medium
407,Ekantika Sheth,Female,23,Bardhaman,Madhya Pradesh,Farmer,1014795,28-03-2018,Medium
408,Oscar Balakrishnan,Female,45,Ambattur,Manipur,Teacher,2457895,28-06-2022,Low
409,Atharv Madan,Female,46,Uluberia,Gujarat,Accountant,1715070,01-11-2025,Low
410,Amara Misra,Female,45,Ajmer,Telangana,Farmer,1485825,07-08-2018,Medium
411,Bishakha Walia,Female,56,Satara,Sikkim,Lawyer,364634,27-07-2022,Low
412,Naksh Bala,Female,63,Kolhapur,Bihar,Data Analyst,931463,23-06-2024,Low
413,Dominic More,Male,19,Sri Ganganagar,Sikkim,Lawyer,301639,29-07-2017,Low
414,Devansh Suresh,Male,22,Amravati,Sikkim,Teacher,446091,08-05-2025,Low
415,Meera Sarraf,Female,57,Anantapuram,Gujarat,Lawyer,1949866,25-11-2018,Low
416,Charles Mane,Male,23,Mysore,Nagaland,Teacher,1204978,10-06-2019,Low
417,Anthony Karnik,Male,47,Ozhukarai,Assam,Teacher,1710766,15-09-2020,Medium
418,Tejas Dalal,Female,59,Proddatur,Punjab,Software Engineer,1748446,25-10-2024,Low
419,Raghav Kanda,Male,38,Ludhiana,Assam,Accountant,2094843,10-01-2018,Low
420,Aashi Shukla,Female,26,Pondicherry,Goa,Doctor,566194,09-01-2025,Low
421,Lila Amble,Female,28,Pondicherry,Madhya Pradesh,Sales Executive,2319288,02-09-2023,Low
422,Faras Dhaliwal,Male,61,Mira-Bhayandar,Madhya Pradesh,Data Analyst,1827446,18-11-2016,High
423,Jeet Edwin,Female,25,Secunderabad,Telangana,Teacher,2114886,30-09-2021,Low
424,Ayaan Bala,Male,59,Maheshtala,Goa,Student,2290263,06-04-2017,Low
425,Vihaan Bahri,Male,65,Rohtak,Telangana,Doctor,1612624,29-04-2021,Low
426,Ladli Apte,Female,28,Bhopal,Goa,Software Engineer,412806,07-04-2026,Low
427,Meghana Khosla,Female,49,Hospet,Tripura,Data Analyst,1179341,20-06-2020,Low
428,Nathan Dey,Male,68,Tinsukia,Karnataka,Lawyer,1954126,12-12-2025,Low
429,Vasana Patil,Female,23,Erode,Kerala,Data Analyst,2463194,16-02-2017,Medium
430,Urmi Sibal,Male,22,Kulti,Haryana,Accountant,956968,02-01-2026,Medium
431,Henry Vaidya,Male,33,Panvel,Chhattisgarh,Farmer,731391,25-11-2017,Medium
432,Nitara Gola,Male,54,Moradabad,Goa,Doctor,1157577,12-04-2023,Low
433,Nitara Arya,Female,30,Patna,Assam,Business,517046,04-05-2020,Medium
434,Barkha Kata,Female,67,Tadepalligudem,Manipur,Farmer,2147991,11-01-2021,Medium
435,Ayush Chokshi,Female,70,Gandhidham,Tripura,Doctor,1133102,24-03-2025,Low
436,Zehaan Raghavan,Male,34,Jaunpur,Odisha,Doctor,1202245,09-05-2026,Medium
437,Siya Bir,Male,31,Nagercoil,Chhattisgarh,Business,2239545,25-12-2023,Low
438,Hemangini Mander,Male,56,Chandrapur,Chhattisgarh,Business,1581586,29-05-2018,Low
439,Gaurav Tandon,Male,67,Khandwa,Manipur,Lawyer,1702442,25-07-2020,High
440,Rohan Sha,Male,41,Kanpur,Sikkim,Data Analyst,818265,29-09-2022,Low
441,Yashodhara Yogi,Female,35,Rohtak,Punjab,Data Analyst,806712,18-06-2024,High
442,Ethan Mutti,Male,51,Dehri,Chhattisgarh,Student,2147134,25-04-2022,Low
443,Raghav Natarajan,Female,63,Saharanpur,Chhattisgarh,Teacher,723776,20-04-2026,Low
444,Matthew Ramesh,Female,55,Bidar,Meghalaya,Farmer,1615644,07-05-2018,Medium
445,Raagini Sundaram,Male,70,Bangalore,Sikkim,Accountant,707034,08-12-2025,Low
446,Warjas Saha,Female,28,Naihati,Haryana,Software Engineer,2105232,21-06-2021,Low
447,Ira Das,Female,41,Lucknow,Odisha,Business,1547531,03-01-2017,Low
448,Lopa Chaudry,Female,47,Fatehpur,Meghalaya,Student,730530,23-07-2023,Medium
449,Aarini Bal,Male,20,Malegaon,Uttarakhand,Student,903280,24-06-2018,Low
450,Urvashi Kanda,Male,68,Jammu,Uttarakhand,Data Analyst,1314003,24-01-2023,Low
451,Liam Ram,Male,50,Mango,Andhra Pradesh,Lawyer,687384,19-12-2018,Low
452,Aishani Batra,Male,22,Siliguri,Telangana,Student,1586102,24-09-2016,Low
453,Sai Chacko,Male,68,Jalandhar,Tripura,Lawyer,1481969,22-05-2026,Medium
454,Balvan Solanki,Male,41,Moradabad,Mizoram,Doctor,1211672,08-08-2016,Low
455,Anthony Shetty,Male,35,Rajahmundry,Tripura,Sales Executive,1081943,16-05-2025,Low
456,Vrinda Bhatnagar,Male,22,Jhansi,Goa,Sales Executive,538262,16-08-2020,Medium
457,Utkarsh Sachdev,Male,48,Jalandhar,Himachal Pradesh,Lawyer,2221293,26-04-2018,Low
458,Luke Boase,Male,48,Tirupati,Uttar Pradesh,Business,2116256,04-08-2019,Medium
459,Qarin Johal,Female,42,Thiruvananthapuram,Tamil Nadu,Business,2120564,20-11-2019,Medium
460,Radhika Divan,Female,68,Dehri,Arunachal Pradesh,Doctor,1038134,13-05-2017,High
461,Patrick Setty,Female,64,Gandhinagar,Andhra Pradesh,Lawyer,2307682,01-12-2016,Low
462,Abhiram Nath,Male,59,Shivpuri,Rajasthan,Teacher,1450579,21-08-2018,Low
463,Shravya Sodhi,Female,49,Hospet,Kerala,Sales Executive,1710171,28-10-2022,Low
464,Xavier Chokshi,Female,44,Dharmavaram,Nagaland,Sales Executive,820492,02-01-2023,Low
465,Aarna Ravi,Female,61,Alwar,Punjab,Farmer,2324328,16-08-2020,Medium
466,Laksh Apte,Male,54,Silchar,Uttarakhand,Farmer,761861,21-01-2022,High
467,Maya Narain,Female,24,Jhansi,Telangana,Doctor,1551655,29-11-2018,Low
468,Aadhya Nair,Female,36,Muzaffarpur,Meghalaya,Lawyer,911703,08-11-2024,Low
469,Kevin Sabharwal,Female,66,Kottayam,Uttarakhand,Sales Executive,2444052,08-04-2025,High
470,Vritti Mallick,Male,23,Munger,Tamil Nadu,Business,1466972,15-05-2023,High
471,Oeshi Randhawa,Male,23,Hospet,Tripura,Student,691645,14-03-2021,Low
472,Arjun Kumer,Male,56,Bilaspur,West Bengal,Lawyer,636680,30-03-2025,Medium
473,Rishi Shenoy,Female,56,Gudivada,Manipur,Farmer,1302149,07-04-2020,Low
474,Ishani Rajagopal,Male,18,Hosur,West Bengal,Farmer,521393,11-03-2021,Low
475,Meera Borah,Female,55,Sri Ganganagar,Assam,Teacher,408399,20-03-2025,Low
476,Isha De,Female,44,Berhampur,Manipur,Business,896794,11-01-2025,Medium
477,Udant Bandi,Male,56,Raipur,Uttar Pradesh,Lawyer,800840,03-08-2022,Low
478,Kalpit Naidu,Female,61,Meerut,Gujarat,Student,1437210,14-03-2023,Low
479,Irya Mishra,Male,24,Kota,Odisha,Data Analyst,975661,26-09-2020,Low
480,Amruta Pingle,Male,39,Sambhal,Uttarakhand,Teacher,2271919,31-07-2018,Low
481,Vasatika Ganguly,Female,63,Bijapur,Haryana,Farmer,643192,16-06-2021,Medium
482,Ladli Shankar,Male,25,Ludhiana,West Bengal,Lawyer,484920,15-01-2019,Low
483,Nicholas Korpal,Female,69,Cuttack,Assam,Lawyer,1149656,08-04-2021,Low
484,Divya Ahuja,Male,44,Kirari Suleman Nagar,Gujarat,Software Engineer,943556,23-09-2016,Medium
485,Yoshita Dhawan,Male,61,Dehri,Mizoram,Sales Executive,640353,29-08-2018,High
486,Mohammed Sant,Female,20,Karawal Nagar,Goa,Software Engineer,687173,28-01-2017,High
487,Dhriti Om,Female,50,Durg,Sikkim,Accountant,1789214,14-05-2024,Low
488,Amrita Gaba,Female,58,Rajpur Sonarpur,Tamil Nadu,Doctor,223811,02-03-2023,Low
489,Kiaan Baria,Female,44,Kurnool,Nagaland,Student,447989,04-02-2021,Low
490,Mason Sangha,Male,23,Cuttack,Sikkim,Sales Executive,1842741,17-06-2024,Low
491,Vedika Dave,Male,19,Mango,Nagaland,Data Analyst,1199229,28-08-2020,Low
492,William Nath,Female,58,Berhampore,Meghalaya,Business,1570246,03-10-2020,Low
493,Jeevika Sachdev,Female,65,Mysore,Kerala,Student,772827,05-09-2016,Low
494,Bachittar Sule,Male,30,Ulhasnagar,West Bengal,Software Engineer,1213273,31-03-2020,Low
495,Amara Kale,Male,34,Karawal Nagar,Himachal Pradesh,Data Analyst,1371904,19-05-2017,Low
496,Ishanvi Datta,Male,47,Mysore,Telangana,Software Engineer,1735748,19-03-2019,Low
497,Advay Lalla,Female,60,Ajmer,Nagaland,Business,1976493,26-08-2016,Low
498,Akshay Munshi,Male,56,Mumbai,Arunachal Pradesh,Data Analyst,1294122,17-10-2025,Low
499,Jhalak Das,Female,33,Bangalore,Goa,Student,1498262,10-08-2021,Low
500,Rohan Kalla,Female,24,Rajahmundry,Meghalaya,Business,1610243,02-06-2023,Low
501,Zilmil Bahl,Male,25,Barasat,Andhra Pradesh,Student,971994,26-06-2026,Low
502,Warinder Shukla,Male,18,Vellore,Nagaland,Teacher,1767207,21-10-2020,Low
503,Kalpit Zachariah,Female,51,Giridih,Himachal Pradesh,Lawyer,1617599,12-10-2021,Low
504,Robert Reddy,Female,43,Nellore,Kerala,Teacher,414516,04-01-2025,Low
505,Nikita Yogi,Female,40,Bhiwandi,Tripura,Farmer,1406311,14-07-2018,Low
506,Qasim Randhawa,Female,27,Jalgaon,Maharashtra,Software Engineer,1422633,16-06-2020,Low
507,Sanya Ganesan,Male,22,Ambattur,Rajasthan,Business,1963057,26-07-2017,Medium
508,Fitan Nigam,Male,47,Thane,Maharashtra,Teacher,2073047,23-01-2019,Medium
509,Bhavna Chaudhari,Male,18,Sri Ganganagar,Arunachal Pradesh,Lawyer,763473,07-06-2017,Medium
510,Gauri Viswanathan,Female,24,Sikar,Maharashtra,Business,2008409,02-08-2024,Low
511,Daniel Oza,Female,65,Gudivada,Haryana,Farmer,2448700,23-01-2025,Medium
512,Ekantika Sarkar,Female,31,Ichalkaranji,Uttar Pradesh,Data Analyst,1355783,30-03-2018,Low
513,Keya Apte,Female,59,Vijayanagaram,Arunachal Pradesh,Accountant,1555283,08-03-2021,Low
514,Dipta Dhawan,Female,52,Tiruppur,Jharkhand,Accountant,1847866,18-05-2025,Low
515,Gautam Puri,Female,35,Surendranagar Dudhrej,Himachal Pradesh,Software Engineer,604156,19-01-2019,Low
516,Kritika Devan,Female,38,Tiruchirappalli,Andhra Pradesh,Teacher,2370105,21-06-2017,Low
517,Ubika Char,Male,59,Mau,Haryana,Business,811030,25-03-2021,Low
518,Urvashi Konda,Female,45,Bidhannagar,Gujarat,Sales Executive,2398598,13-01-2026,Low
519,Alka Sankaran,Male,23,Sangli-Miraj & Kupwad,Meghalaya,Farmer,256164,07-05-2021,Low
520,Chaman Barad,Male,25,Sikar,Tripura,Doctor,848032,08-09-2025,Low
521,Wridesh Raman,Male,58,Katni,Punjab,Sales Executive,1519508,09-06-2020,Low
522,Qushi Sanghvi,Female,20,Maheshtala,Uttar Pradesh,Business,328405,15-07-2017,Medium
523,Bhavani Sandhu,Female,62,Anantapur,Assam,Business,2395959,02-09-2023,Low
524,Ronith Kalita,Female,30,Uluberia,Tamil Nadu,Lawyer,954688,02-06-2023,Medium
525,Oeshi Varty,Female,23,Bidar,Haryana,Doctor,2197791,18-01-2026,Low
526,Varsha Patel,Female,65,Naihati,Haryana,Lawyer,2269009,15-03-2022,Medium
527,Samesh Gaba,Female,20,Tinsukia,Nagaland,Lawyer,1920816,08-07-2025,Low
528,Eta Chad,Female,43,Adoni,Manipur,Business,1818896,26-06-2017,Low
529,Yashasvi Kaur,Male,43,Kakinada,Tamil Nadu,Business,710358,09-04-2025,Medium
530,Nandini Barman,Male,27,Hosur,Chhattisgarh,Business,236808,15-08-2016,Low
531,Vaishnavi Kale,Male,60,Raiganj,Chhattisgarh,Business,1457237,22-10-2024,Low
532,Kevin Bahri,Male,25,Ratlam,Meghalaya,Software Engineer,254489,30-05-2018,Low
533,Bachittar Sehgal,Female,56,Belgaum,Manipur,Business,1479146,30-01-2020,Low
534,Tripti Mody,Female,21,Jamnagar,Sikkim,Student,212951,09-08-2018,Medium
535,Laban Nadkarni,Male,41,Jalna,Haryana,Sales Executive,1430968,02-09-2024,Low
536,Harita Tak,Male,68,Vijayanagaram,Chhattisgarh,Lawyer,243696,15-02-2026,Medium
537,Janaki Bora,Male,54,Bhavnagar,Jharkhand,Student,1589259,26-04-2017,Low
538,Vinaya Kapoor,Female,26,Dibrugarh,Punjab,Sales Executive,469467,24-10-2016,Low
539,Sanaya Saran,Female,67,Shimla,Jharkhand,Data Analyst,2364454,29-06-2023,Low
540,Qarin Tiwari,Male,70,Surendranagar Dudhrej,Rajasthan,Business,1393759,17-09-2023,Low
541,Shaurya Devi,Female,21,Khandwa,Mizoram,Farmer,485321,08-03-2018,Medium
542,Aishani Sabharwal,Male,48,Bhatpara,Jharkhand,Data Analyst,2333419,13-10-2025,Low
543,Nimrat Tripathi,Female,33,Thanjavur,Maharashtra,Accountant,2397141,22-03-2017,Low
544,Fiyaz Kashyap,Male,62,Kirari Suleman Nagar,Bihar,Software Engineer,2110909,30-04-2021,Low
545,Finn Bakshi,Male,21,Burhanpur,Madhya Pradesh,Sales Executive,207147,04-07-2018,Low
546,Unni Gopal,Female,64,Delhi,Nagaland,Doctor,1018603,28-11-2016,Low
547,Anirudh Sodhi,Female,31,Pimpri-Chinchwad,Rajasthan,Sales Executive,1482102,17-10-2020,Medium
548,Urishilla Dhaliwal,Female,25,Munger,Tamil Nadu,Teacher,942231,14-05-2021,Low
549,Zinal Acharya,Male,24,Nangloi Jat,Gujarat,Business,1058509,27-02-2025,High
550,Diya Jani,Male,53,Ahmednagar,Haryana,Data Analyst,427062,10-02-2024,Low
551,Oscar Tak,Female,43,Ujjain,Jharkhand,Data Analyst,1577219,14-01-2023,Low
552,Abhiram Chopra,Male,59,Thoothukudi,Kerala,Student,2158413,23-04-2022,Medium
553,Girindra Loyal,Female,18,Bhopal,Tripura,Teacher,1502020,15-09-2019,High
554,Kavya Sani,Female,53,Bareilly,Mizoram,Student,265130,25-02-2025,Medium
555,Keya Anand,Female,21,Katihar,Madhya Pradesh,Accountant,2360509,20-06-2020,Low
556,Onkar Ahuja,Male,52,Tumkur,Nagaland,Farmer,1025298,09-07-2017,Low
557,Kashish Patla,Male,54,Hubli–Dharwad,Maharashtra,Student,633619,24-08-2021,Medium
558,Pavani Bava,Female,34,Bettiah,Kerala,Accountant,944398,08-10-2016,Low
559,Onveer Gour,Male,39,Visakhapatnam,Madhya Pradesh,Accountant,2192769,30-09-2024,Low
560,Panini Ganesh,Female,26,Machilipatnam,West Bengal,Lawyer,1495904,15-12-2019,Low
561,Pushti Gala,Male,39,Alappuzha,Rajasthan,Student,1550745,26-01-2018,Low
562,Ishani Sethi,Female,62,Shivpuri,Sikkim,Data Analyst,1404449,28-06-2024,Low
563,Anirudh Chaudhary,Male,65,Ahmedabad,Himachal Pradesh,Doctor,638081,18-09-2021,Low
